key,originalName,tags
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,{'place': 'hamlet'}
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,{'place': 'village'}
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,"{'name': 'Moiso', 'place': 'village'}"
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,{'place': 'hamlet'}
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,{'place': 'hamlet'}
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,{'place': 'hamlet'}
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,{'place': 'hamlet'}
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,{'place': 'hamlet'}
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,{'place': 'hamlet'}
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,{'place': 'village'}
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,{'place': 'hamlet'}
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,{'place': 'village'}
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,{'place': 'hamlet'}
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,{'place': 'hamlet'}
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,{'place': 'village'}
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,{'place': 'village'}
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,{'place': 'hamlet'}
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,{'place': 'village'}
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,{'place': 'hamlet'}
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,{'place': 'hamlet'}
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,{'place': 'hamlet'}
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,{'place': 'hamlet'}
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,{'place': 'hamlet'}
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,{'place': 'hamlet'}
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,{'place': 'hamlet'}
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,{'place': 'hamlet'}
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,{'place': 'village'}
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,{'place': 'hamlet'}
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,{'place': 'hamlet'}
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,{'place': 'hamlet'}
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,{'place': 'hamlet'}
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,{'place': 'hamlet'}
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,{'place': 'village'}
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,{'place': 'hamlet'}
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,{'place': 'hamlet'}
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,{'place': 'hamlet'}
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,{'place': 'hamlet'}
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,{'place': 'hamlet'}
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,{'place': 'hamlet'}
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,{'place': 'hamlet'}
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,{'place': 'hamlet'}
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,{'place': 'hamlet'}
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,{'place': 'hamlet'}
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,{'place': 'hamlet'}
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,{'place': 'hamlet'}
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,{'place': 'hamlet'}
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,{'place': 'hamlet'}
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,{'place': 'hamlet'}
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,{'place': 'hamlet'}
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,{'place': 'village'}
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,{'place': 'hamlet'}
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,{'place': 'hamlet'}
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,{'place': 'hamlet'}
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,"{'name': 'Mola', 'place': 'village'}"
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,"{'name': 'Dorokoro', 'place': 'village'}"
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,"{'name': 'Dirikoro', 'place': 'village'}"
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,"{'name': 'Gola Susun', 'place': 'village'}"
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,{'place': 'hamlet'}
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,{'place': 'hamlet'}
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,{'place': 'hamlet'}
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,{'place': 'hamlet'}
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,{'place': 'hamlet'}
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,{'place': 'hamlet'}
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,{'place': 'hamlet'}
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,{'place': 'hamlet'}
ETH-566B98245203-737B96716668-843B52597323-340401,Cure,{'place': 'hamlet'}
ETH-566B94683490-737B26421407-843B16999248-336231,Godo,{'place': 'hamlet'}
ETH-566B94683490-737B86115440-843B56303956-341484,Bulbula,"{'is_in:continent': 'Africa', 'is_in:country': 'Ethiopia', 'is_in:country_code': 'ET', 'name': 'Bulbula', 'place': 'village', 'source': 'GeoDatabase'}"
ETH-566B94683490-737B12858189-843B20440907-9072679,Mekenajo,"{'name': 'Gedi Adis', 'place': 'village', 'source': 'GeoDatabase'}"
ETH-566B94683490-737B12858189-843B20440907-9072679,Mekenajo,"{'name': 'Haroji', 'place': 'village', 'source': 'survey', 'source:date': '2018-12'}"
ETH-566B94683490-737B32561811-843B89315918-339846,Dayē,{'place': 'village'}
ETH-566B98245203-737B9506689-843B10669306-333534,K’ebalenka,"{'loc_name': 'Bona Zuria', 'name': 'Bona Qabelanka', 'place': 'town', 'population': '50000', 'source': 'GeoDatabase'}"
ETH-566B98245203-737B9506689-843B10669306-333534,K’ebalenka,{'place': 'hamlet'}
ETH-566B94683490-737B20586230-843B58048866-332495,K’unī,"{'name': 'Kuni', 'place': 'village', 'source': '300TDI'}"
ETH-566B94683490-737B20586230-843B58048866-332495,K’unī,"{'name': 'Abarkati', 'place': 'village'}"
ETH-566B94683490-737B20586230-843B58048866-332495,K’unī,{'place': 'village'}
ETH-566B76784922-737B44876958-843B77755582-340628,Ch’wahīt,"{'name': 'Chwahit', 'place': 'village', 'source': '300TDI'}"
ETH-566B98245203-737B95450421-843B49737683-340062,Damo,"{'name': 'Kabul', 'place': 'village'}"
ETH-566B98245203-737B95450421-843B49737683-340062,Damo,"{'name': 'Burat', 'place': 'village'}"
ETH-566B98245203-737B95450421-843B49737683-340062,Damo,"{'name': 'Zizencio', 'place': 'town'}"
ETH-566B98245203-737B90695918-843B84620733-342144,Bik’ Inik’,"{'name': 'Tepi', 'name:om': 'Teppi', 'place': 'town', 'wikidata': 'Q1067163'}"
ETH-566B76551908-737B23107757-843B67306174-329918,Ojo,"{'name': 'አፍደም / Āfdem', 'name:am': 'አፍደም', 'name:de': 'Afdem', 'name:en': 'Āfdem', 'name:fr': 'Afdem', 'place': 'town', 'wikidata': 'Q382131', 'wikipedia': 'en:Āfdem'}"
